"_airbyte_ab_id","_airbyte_emitted_at","_ab_cdc_deleted_at","_ab_cdc_lsn","_ab_cdc_updated_at","comment","groupSideEffect","value"
"c08ca874-5c3e-4033-b899-e8db8dc8069d",1709851645204,"","","","{""en"": ""Burning feeling feet"", ""es"": ""Sensación de ardor en los pies""}","general","burningfeet"
"9c8b7af3-8937-424e-a0f9-403b435b4717",1709851645204,"","","","{""en"": ""Swelling legs"", ""es"": ""Hinchazón de piernas""}","general","swellinglegs"
"9f9cb17f-006a-48f8-b630-8f1dc593a826",1709851645204,"","","","{""en"": ""Swelling face"", ""es"": ""Hinchazón de la cara""}","general","swellingface"
"c2c3ea5e-03ad-4d15-8a98-9a997912efbb",1709851645204,"","","","{""en"": ""Swelling lips"", ""es"": ""Hinchazón de labios""}","general","swellinglips"
"d8368e15-7be4-450f-a8c4-39c5a46adb67",1709851645204,"","","","{""en"": ""Swelling mouth"", ""es"": ""Hinchazón de la boca""}","general","swellingmouth"
"cb4cc8a8-a3e6-4bcf-b286-b53b3be90ea5",1709851645204,"","","","{""en"": ""Swelling tongue"", ""es"": ""Hinchazón de la lengua""}","general","swellingtongue"
"83e5a893-0708-4acf-915c-0095e270dc68",1709851645204,"","","","{""en"": ""Swelling throat"", ""es"": ""Hinchazón de la garganta""}","general","swellingthroat"
"c403c49e-6bfa-4ffe-bb2b-cd28ca291929",1709851645204,"","","","{""en"": ""Shortness of breath"", ""es"": ""Dificultad para respirar""}","general","shortnessofbreath"
"822fdf89-1bb5-4b2f-8d4d-ed886cb6c331",1709851645204,"","","","{""en"": ""Pain"", ""es"": ""Dolor""}","general","pain"
"6b459767-0592-45be-82d9-c532f7eabe2d",1709851645204,"","","","{""en"": ""Redness"", ""es"": ""Enrojecimiento""}","general","redness"
"59497b91-5534-4597-b981-47177b98cf09",1709851645204,"","","","{""en"": ""Tiredness"", ""es"": ""Cansancio""}","general","tiredness"
"607e7061-532f-4a33-aea6-aa8ca720c703",1709851645204,"","","","{""en"": ""Drowsiness"", ""es"": ""Somnolencia""}","general","drowsiness"
"0a2307df-17c2-4752-8aea-392aa987c309",1709851645204,"","","","{""en"": ""Sore throat"", ""es"": ""Dolor de garganta""}","general","sorethroat"
"27578b5f-35db-4f48-8279-20cd723f7fbb",1709851645204,"","","","{""en"": ""Urinate frequently"", ""es"": ""Orinar con frecuencia""}","general","urinatefrequently"
"ff162b1e-789a-41be-a70a-09fc8200432d",1709851645204,"","","","{""en"": ""Abdominal pain"", ""es"": ""Dolor abdominal""}","general","abdominalpain"
"abf56945-a0f0-462a-bcd9-a3b88619307e",1709851645204,"","","","{""en"": ""Slow heartneat"", ""es"": ""Latidos cardíacos lentos""}","general","slowheartbeat"
"913286a7-14e9-4624-a0f1-53348c09443f",1709851645204,"","","","{""en"": ""Fast heartbeat"", ""es"": ""Latidos cardíacos acelerados""}","general","fastheartbeat"
"5eaf0990-6438-4421-ac61-1bf27140ecb3",1709851645204,"","","","{""en"": ""Nasal congestion"", ""es"": ""Congestión nasal""}","general","nasalcongestion"
"777b3ad1-566a-462d-a3c8-ee4452d0876b",1709851645204,"","","","{""en"": ""Painful urination"", ""es"": ""Dolor al orinar""}","general","painfulurination"
"f4a1adf2-d3c5-485c-a670-94f0c1106ca4",1709851645204,"","","","{""en"": ""Stool blood"", ""es"": ""Sangre en las heces""}","general","stoolsblood"
"a7ebe075-0f1c-4c3e-8337-20d824a33aa6",1709851645204,"","","","{""en"": ""Vomiting"", ""es"": ""Vómito""}","general","vomiting"
"00c92e1a-0ae7-4273-87a7-71024900480e",1709851645204,"","","","{""en"": ""Irregular heartbeat"", ""es"": "" Latidos cardíacos irregulares""}","general","irregularheartbeat"
"58b2250c-c1ce-40c4-976d-ef9656b5b9ad",1709851645204,"","","","{""en"": ""Chills"", ""es"": ""Escalofríos""}","general","chills"
"120a7a16-d9d3-40a0-a579-e6a274bf5425",1709851645204,"","","","{""en"": ""Bleeding"", ""es"": ""Sangrado""}","general","bleeding"
"63e949c8-50ab-498a-8608-8e80a1a970d2",1709851645204,"","","","{""en"": ""Weakness"", ""es"": ""Debilidad""}","general","weakness"
"8d89e7e9-46aa-4b06-9147-a87940f367fe",1709851645204,"","","","{""en"": ""Blood or mucus stools"", ""es"": ""Heces con sangre o moco""}","general","bloodoormocusstools"
"5dabb3f7-10c3-4016-b62a-571731198ee0",1709851645204,"","","","{""en"": ""Diarrhea"", ""es"": ""Diarrea""}","general","diarrhea"
"ba6c0d30-c29d-4ac9-8095-925d91eeda44",1709851645204,"","","","{""en"": ""Nosebleeds"", ""es"": ""Hemorragias nasales""}","general","nosebleeds"
"bb58ce31-e29b-45da-ba11-e24bd3e34edb",1709851645204,"","","","{""en"": ""Bleeding gums"", ""es"": ""Sangrado de las encías""}","general","bleedinggums"
"c2afda96-dd92-4dc7-ba90-4ff5c2259dac",1709851645204,"","","","{""en"": ""Blood spots"", ""es"": ""Manchas de sangre""}","general","bloodspots"
"958988cd-e79c-41c8-a0d6-6af2b1b61318",1709851645204,"","","","{""en"": ""Tingling"", ""es"": ""Hormigueo""}","general","tingling"
"38abad3b-a944-4c9f-91ad-cf224f44f0aa",1709851645204,"","","","{""en"": ""Itchiness"", ""es"": ""Picazón""}","general","itchiness"
"188379e2-77df-4165-b1f8-287f9f9d9336",1709851645204,"","","","{""en"": ""Constipation"", ""es"": ""Estreñimiento""}","general","constipation"
"94724000-5557-433b-ade6-6877908ddd29",1709851645204,"","","","{""en"": ""Trouble sleeping"", ""es"": ""Problemas para dormir""}","general","troublesleeping"
"f6fb640d-fa17-4815-aa23-647ac8e6e511",1709851645204,"","","","{""en"": ""Fatigue"", ""es"": ""Fatiga""}","general","fatigue"
"39d25a95-07c8-436b-b7ea-c11f5b83007a",1709851645204,"","","","{""en"": ""Dizziness"", ""es"": ""Mareo""}","general","dizziness"
"3fa26201-f561-4848-a982-845d7528f48a",1709851645204,"","","","{""en"": ""Sweating"", ""es"": ""Sudoración""}","general","sweating"
"bfdf0d12-75e4-4d7c-86b6-c9d57848e3fe",1709851645204,"","","","{""en"": ""Yellow eyes"", ""es"": ""Ojos amarillos""}","general","yelloweyes"
"e160bae9-46c1-4448-9236-b91fda87abaa",1709851645204,"","","","{""en"": ""Yellow skin"", ""es"": ""Piel amarilla""}","general","yellowskin"
"f4e2f54a-6212-40bf-a2e0-7e85e704e60e",1709851645204,"","","","{""en"": ""Headache"", ""es"": ""Dolor de cabeza""}","general","headache"
"46f1686d-18e2-4a40-9919-3cadd504c87b",1709851645204,"","","","{""en"": ""Bruising"", ""es"": ""Moretones""}","general","bruising"
"a7a3d0fd-4f8f-4dee-ace2-f396575ead06",1709851645204,"","","","{""en"": ""Blurred vision"", ""es"": ""Visión Borrosa""}","general","blurredvision"
"861f20cb-6fc6-4b95-a9cf-8b1a97d19230",1709851645204,"","","","{""en"": ""Loss of appetite"", ""es"": ""Pérdida de apetito""}","general","lossappetite"
"d79624c1-2c9e-4990-80df-ffe4872e41dc",1709851645204,"","","","{""en"": ""High blood pressure"", ""es"": ""Presión arterial alta""}","general","highpressure"
"9059d80f-fab0-4208-9b55-75d6d39d6978",1709851645204,"","","","{""en"": ""Low blood pressure"", ""es"": ""Presión arterial baja""}","general","lowpressure"
"33075477-2985-489a-9da7-d1412211bb15",1709851645204,"","","","{""en"": ""Burning feeling hands"", ""es"": ""Sensación de ardor en las manos""}","general","burninghands"
"fc5e9e69-8e1d-4761-b42f-f35e1e6005e8",1709851645204,"","","","{""en"": ""Hardness at the injection site"", ""es"": ""Dureza en el lugar de la inyección""}","general","injectionsitehardness"
"7953e1aa-f633-4c44-a32a-b8a9521d1b35",1709851645204,"","","","{""en"": ""Swelling hands"", ""es"": ""Hinchazón de manos""}","general","swellinghands"
"6606e808-dc74-4e68-b6ca-d2720931f3a2",1709851645204,"","","","{""en"": ""Swelling arms"", ""es"": ""Hinchazón de brazos""}","general","swellingarms"
"ef2ad262-4c99-481b-8b1f-a8adb93e7f2d",1709851645204,"","","","{""en"": ""Swelling ankles"", ""es"": ""Hinchazón de tobillos""}","general","swellingankles"
"cf9351ec-e574-479a-8975-b6d4d1154f6e",1709851645204,"","","","{""en"": ""Swelling feet"", ""es"": ""Hinchazón de pies""}","general","swellingfeet"
"81af7059-9595-4f81-bc88-56509a50eac0",1709851645204,"","","","{""en"": ""Calf pain"", ""es"": ""Dolor de pantorrillas""}","general","calfpain"
"cfd74169-c959-4f6e-bf97-e47144519be6",1709851645204,"","","","{""en"": ""Bruising or rednes of the skin at the injection site"", ""es"": ""Hematomas o enrojecimiento de la piel en el lugar de la inyección""}","general","bruisingorredness"
"7749aaec-1a16-41b3-9410-97ec6afb23c7",1709851645204,"","","","{""en"": ""Numbness of hands or feet"", ""es"": ""Entumecimiento de manos o pies""}","general","numbness"
"a15e0b4d-8946-4a21-97bf-a89838516061",1709851645204,"","","","{""en"": ""Facial flushing"", ""es"": ""Enrojecimiento de la cara""}","general","flushing"
"0fd8b76f-c5fd-49ae-8c18-bb1511b35653",1709851645204,"","","","{""en"": ""Skin blisters"", ""es"": ""Ampollas en la piel""}","general","skinblisters"
"63efc6c0-1927-4f94-a7d9-51ed51810eb5",1709851645204,"","","","{""en"": ""Hiccup"", ""es"": ""Hipo""}","general","hiccup"
"0f07ad65-2ad2-4686-9348-caadd2a0bb3d",1709851645204,"","","","{""en"": ""Urinary continence"", ""es"": ""Incontinencia urinaria""}","general","urinaryncontinence"
"759a0c82-a90e-4223-8a3f-733b7062c31f",1709851645204,"","","","{""en"": ""Urine blood (Hematuria)"", ""es"": ""Sangre en la orina (Hematuria)""}","general","urineblood(hematuria)"
"294c0cf8-4a52-4d68-8198-4728cc35e285",1709851645204,"","","","{""en"": ""Injection site pain"", ""es"": ""Dolor en el lugar de la inyección""}","general","injectionsitepain"
"11a1a3c8-aec4-40a9-8dee-513b66a81cc7",1709851645204,"","","","{""en"": ""Joint pain"", ""es"": ""Dolor en las articulaciones""}","general","jointpain"
"8a81f6a3-be59-4f2a-b133-ad37600eb33f",1709851645204,"","","","{""en"": ""Back pain"", ""es"": ""Dolor de espalda""}","general","backpain"
"38006104-d94b-4f2c-bed6-f5ed4dd6c0df",1709851645204,"","","","{""en"": ""Mouth pain"", ""es"": ""Dolor de boca""}","general","mouthpain"
"e7457906-9ec0-41b5-b742-04dbf0391645",1709851645204,"","","","{""en"": ""Hair loss"", ""es"": ""Pérdida del cabello""}","general","hairloss"
"c0364329-082a-424d-9328-7b606543b032",1709851645204,"","","","{""en"": ""Hands tingling"", ""es"": ""Hormigueo en las manos""}","general","handstingling"
"9f7d147e-86b7-4f06-bd1f-e82645f5ac6f",1709851645204,"","","","{""en"": ""Feet tingling"", ""es"": ""Hormigueo en los pies""}","general","feettingling"
"81740896-1126-432c-8eba-bd752f9bbde5",1709851645204,"","","","{""en"": ""Eyes pain"", ""es"": ""Dolor en los ojos""}","general","eyespain"
"94b1a505-b70b-4bcd-b04b-8bc1ff5b859b",1709851645204,"","","","{""en"": ""Dry eyes"", ""es"": ""Ojos secos""}","general","dryeyes"
"369ce843-0ca6-4c42-aa37-c02060a1eb69",1709851645204,"","","","{""en"": ""Feel breathless"", ""es"": ""Sentirse sin aliento""}","general","feelbreathless"
"23027984-ee74-4ab6-a4e3-c70b8427252f",1709851645204,"","","","{""en"": ""Body hair loss"", ""es"": ""Caída del vello corporal""}","general","bodyhairloss"
"7bd11ffd-a0f3-4e0f-986d-8bdb61c2dc5b",1709851645204,"","","","{""en"": ""Mouth ulcers"", ""es"": ""Úlceras en la boca""}","general","mouthulcers"
"e83370e4-eaf5-4145-aaab-d360e0b3afbc",1709851645204,"","","","{""en"": ""Peeling skin"", ""es"": ""Descamación de la piel""}","general","peelingskin"
"1b039ca6-2097-4162-a8d8-96784fc04825",1709851645204,"","","","{""en"": ""Skinredness"", ""es"": ""Enrojecimiento de la piel""}","general","skinredness"
"b1f1ea32-1135-4ec0-9e2b-15a00520c6c7",1709851645204,"","","","{""en"": ""Fainting"", ""es"": ""Desmayo""}","general","fainting"
"ead4cec3-6c26-4e8f-b3c6-396c102f6065",1709851645204,"","","","{""en"": ""Convulsions"", ""es"": ""Convulsiones""}","general","convulsions"
"b68796c2-6354-4db2-aad2-564bf1d603ef",1709851645204,"","","","{""en"": ""Pale stools"", ""es"": ""Heces pálidas""}","general","palestools"
"c663b840-5a62-4b0d-bf7b-5f86859f0571",1709851645204,"","","","{""en"": ""Dry throat"", ""es"": ""Sequedad en la garganta""}","general","drythroat"
"260e9235-4908-4b14-8de4-93104fce0308",1709851645204,"","","","{""en"": ""Difficulty urinating"", ""es"": ""Dificultad para orinar""}","general","difficultyurinating"
"13830a0d-45e7-41d0-934c-18e3063f6fb2",1709851645204,"","","","{""en"": ""Cramps"", ""es"": ""Calambres""}","general","cramps"
"085f634f-d8f4-4411-bebe-6fa00ef393e4",1709851645204,"","","","{""en"": ""Eye irritation"", ""es"": ""Irritación de ojo""}","general","eyeirritation"
"bccdf23a-4d80-434b-a5c0-a16456439bdb",1709851645204,"","","","{""en"": ""Bloated stomach"", ""es"": ""Estómago inflamado""}","general","bloatedstomach"
"78c6c0bd-9ca4-4993-a674-d03ee8936254",1709851645204,"","","","{""en"": ""Stomach pain"", ""es"": ""Dolor de estómago""}","general","stomachpain"
"fc26aed0-f1b6-4d2f-8b33-d073f8161166",1709851645204,"","","","{""en"": ""Night sweats"", ""es"": ""Sudoración nocturna""}","general","nightsweats"
"a4c29487-585c-4e7e-9fb2-c0f419eb63be",1709851645204,"","","","{""en"": ""Bones pain"", ""es"": ""Dolor de huesos""}","general","bonespain"
"958aeace-3e49-42a7-a906-feba2de1d92a",1709851645204,"","","","{""en"": ""Strong stomach upset"", ""es"": ""Fuerte malestar estomacal""}","general","strongstomachupset"
"586adf22-bf65-4f9f-a769-00cc00f3a5b6",1709851645204,"","","","{""en"": ""Swelling lower armpits"", ""es"": ""Hinchazón en la parte baja de las axilas""}","general","swellinglowerarmpits"
"18ce450e-cf68-43be-8806-a6273e3ee3c1",1709851645204,"","","","{""en"": ""Mouth sores"", ""es"": ""Llagas en la boca""}","general","mouthsores"
"3511dc6e-84f8-487e-bba4-3571c06c0833",1709851645204,"","","","{""en"": ""Feeling dizzy"", ""es"": ""Sensación de mareo""}","general","feelingdizzy"
"a3870786-009c-4c63-ba6c-c7c328574c96",1709851645204,"","","","{""en"": ""Skin rash"", ""es"": ""Erupción cutánea""}","general","skinrash"
"4566cddd-fb08-4cc7-b52d-9ab705abe5c2",1709851645204,"","","","{""en"": ""Changes in hearing"", ""es"": ""Cambios en la audición""}","general","changesinhearing"
"7290176f-d66f-4f27-ad00-fae0d9535841",1709851645204,"","","","{""en"": ""Arms weakness"", ""es"": ""Debilidad de brazos""}","general","armsweakness"
"5c742c0a-cd1c-4884-9986-db1469223170",1709851645204,"","","","{""en"": ""Tearing eyes"", ""es"": ""Ojos llorosos""}","general","tearingeyes"
"9b2c6805-ea8e-4384-b97e-904e118dbe0d",1709851645204,"","","","{""en"": ""Muscle contraction"", ""es"": ""Contracción muscular""}","general","musclecontraction"
"0ff92a6b-377b-419d-ac02-7a93c43bcf71",1709851645204,"","","","{""en"": ""Face tingling"", ""es"": ""Hormigueo en la cara""}","general","facetingling"
"e900e922-2c15-44db-9ee0-7526df12cad8",1709851645204,"","","","{""en"": ""Arms tingling"", ""es"": ""Hormigueo en los brazos""}","general","armstingling"
"b948f47f-43e0-4aea-ade5-4a9d359a015b",1709851645204,"","","","{""en"": ""Legs tingling"", ""es"": ""Hormigueo en las piernas""}","general","legstingling"
"3dbdad49-5e08-439b-ab78-d4e9158f9d0b",1709851645204,"","","","{""en"": ""Weight gain"", ""es"": ""Aumento de peso""}","general","weightgain"
"f1098fb0-5cb4-4208-abd1-9d5f7fbe1a24",1709851645204,"","","","{""en"": ""Swelling buttocks"", ""es"": ""Hinchazón de glúteos""}","general","swellingbuttocks"
"c222517b-8a67-449f-becb-10edd428a1d3",1709851645204,"","","","{""en"": ""Weight loss"", ""es"": ""Pérdida de peso""}","general","weightloss"
"89833783-bca3-4017-b3ba-d3fe98678b01",1709851645204,"","","","{""en"": ""Hips pain"", ""es"": ""Dolor de caderas""}","general","hipspain"
"de3381b4-df24-49c7-abd5-04e770946c01",1709851645204,"","","","{""en"": ""Swelling eyes"", ""es"": ""Hinchazón de ojos""}","general","swellingeyes"
"b046eb2e-db8a-4eb8-ad68-cf666a365b19",1709851645204,"","","","{""en"": ""Increased appetite"", ""es"": ""Aumento de apetito""}","general","increasedappetite"
"2e3c97fc-2a67-42d3-b29e-2446d26cc5f5",1709851645204,"","","","{""en"": ""Gums pain"", ""es"": ""Dolor de encías""}","general","gumspain"
"e80c1cf4-412a-4d6d-ba0c-6a6db5e7be32",1709851645204,"","","","{""en"": ""Muscle weakness"", ""es"": ""Debilidad muscular""}","general","muscleweakness"
"2e1a4b40-802e-4cf7-88ad-509873ea075d",1709851645204,"","","","{""en"": ""Burning feeling legs"", ""es"": ""Sensación de ardor en las piernas""}","general","burninglegs"
"c0022ef0-f347-4e81-bebf-398c73520ff1",1709851645204,"","","","{""en"": ""Excessive sweating"", ""es"": ""Sudoración excesiva""}","general","excessivesweating"
"cf26f4b1-4c30-4e0e-9a91-82c2e1b04e6b",1709851645204,"","","","{""en"": ""Indigestion"", ""es"": ""Indigestión""}","general","indigestion"
"981da7da-58ed-43c7-bd14-d396e797eab9",1709851645204,"","","","{""en"": ""Delayed wound healing"", ""es"": ""Cicatrización tardía de heridas""}","general","delayedwoundhealing"
"710119e7-2b62-4ce6-a677-449b9099db82",1709851645204,"","","","{""en"": ""Upset stomach"", ""es"": ""Malestar de estómago""}","general","upsetstomach"
"b6184e84-5420-4a8b-8264-9fe6157e9732",1709851645204,"","","","{""en"": ""Increased sweating"", ""es"": ""Aumento en la sudoración""}","general","increasedsweating"
"1b689f01-2d08-4095-973f-856e1d9f5737",1709851645204,"","","","{""en"": ""Gums inflammation"", ""es"": ""Inflamación de las encías""}","general","gumsinflammation"
"5495a5ac-04e8-4694-a31b-e0d4d4697671",1709851645204,"","","","{""en"": ""Tingling around the lips"", ""es"": ""Hormigueo alrededor de los labios""}","general","tinglingaroundthelips"
"1e685126-3a43-4e21-9ec5-e18e51082bc8",1709851645204,"","","","{""en"": ""Muscle stiffness"", ""es"": ""Rigidez muscular""}","general","musclestiffness"
"a366405f-2467-4ea6-93cb-2781be62804e",1709851645204,"","","","{""en"": ""Anxiety"", ""es"": ""Ansiedad""}","general","anxiety"
"f3ae667e-b8d9-4baf-bbee-5a40b0fdf736",1709851645204,"","","","{""en"": ""Memory problems"", ""es"": ""Problemas de memoria""}","general","memoryproblems"
"4299504f-8e58-4a07-9174-77c4e3955d9e",1709851645204,"","","","{""en"": ""Involuntary eye movements"", ""es"": ""Movimientos de ojos involuntarios""}","general","involuntaryeyemovements"
"61436163-cb9a-4d03-9775-2280bd609f40",1709851645204,"","","","{""en"": ""Thirst"", ""es"": ""Sed""}","general","thirst"
"cd55e476-0d8c-4de2-b49d-d7bf5878565a",1709851645204,"","","","{""en"": ""Swelling calf"", ""es"": ""Hinchazón de pantorrillas""}","general","swellingcalf"
"64b5d91c-7e50-439c-bde6-0bc92b2fbfaf",1709851645204,"","","","{""en"": ""Earache"", ""es"": ""Dolor de oídos""}","general","earache"
"fa80e922-15d4-4eca-bd47-2a9eae2722f3",1709851645204,"","","","{""en"": ""Blood cough"", ""es"": ""Tos con sangre""}","general","bloodcough"
"22ad1449-20b2-40a8-9b42-4f05daa2a953",1709851645204,"","","","{""en"": ""Feeling stiffness"", ""es"": ""Sensación de rigidez""}","general","feelingstiffness"
"08e86bc5-8e92-43e9-b87d-086eb997dd42",1709851645204,"","","","{""en"": ""Feeling faint"", ""es"": ""Sensación de desmayo""}","general","feelingfaint"
"c00735e6-c79e-4514-842a-d8b8985d372d",1709851645204,"","","","{""en"": ""Swelling lower legs"", ""es"": ""Hinchazón en la parte inferior de las piernas""}","general","swellinglowerlegs"
"9598c8a9-6120-4488-ad80-498b4f645644",1709851645204,"","","","{""en"": ""Red or black stools"", ""es"": ""Heces fecales rojas o negras""}","general","redorblackstools"
"9703e23a-a54d-45d1-a384-a21e39e34aa8",1709851645204,"","","","{""en"": ""flat blue or purple skin patches"", ""es"": ""Manchas en la piel planas, azules o púrpuras""}","general","flatblueorpurpleskinpatches"
"cda23477-8826-421b-979f-33f3b99e7924",1709851645204,"","","","{""en"": ""Legs weakness"", ""es"": ""Debilidad de las piernas""}","general","legsweakness"
"998a759c-a4f1-465a-9ebe-fd629ec2ff21",1709851645204,"","","","{""en"": ""Burning feeling face"", ""es"": ""Sensación de ardor en la cara""}","general","burningface"
"72c70f5e-29ec-4756-ac76-d84591f2bea0",1709851645204,"","","","{""en"": ""Heartburn"", ""es"": ""Acidez estomacal""}","general","heartburn"
"5e07c846-049b-4e97-b2c9-3854d79cad66",1709851645204,"","","","{""en"": ""Inabilitytourinate"", ""es"": ""Incapacidad para orinar""}","general","inabilitytourinate"
"c2a170b0-0a86-4fbb-b226-e776ead0eb83",1709851645204,"","","","{""en"": ""Depression"", ""es"": ""Depresión""}","general","depression"
"1bc7469a-4671-431f-a5c5-023a7b8761bb",1709851645204,"","","","{""en"": ""Decreased blood pressure"", ""es"": ""Disminución en la presión arterial""}","general","decreasedbloodpressure"
"e2293935-30d9-4211-8556-305a4b850264",1709851645204,"","","","{""en"": ""Increased heart rate"", ""es"": ""Aumento de la frecuencia cardíaca""}","general","increasedheartrate"
"98d6f873-12cb-438c-9df2-3dcd2b000d8a",1709851645204,"","","","{""en"": ""Light sensitivity "", ""es"": ""Sensibilidad a la luz""}","general","lightsensivity"
"36e4d535-c678-420b-b662-f68acc3f924e",1709851645204,"","","","{""en"": ""Arm pain "", ""es"": ""Dolor en el brazo""}","general","armpain"
"3eb7f829-2863-45b1-87b7-7841283c584d",1709851645204,"","","","{""en"": ""Legs pain "", ""es"": ""Dolor de pierna""}","general","legpain"
"f4cc40ae-bd99-4344-b0da-2f97e9c6cb83",1709851645204,"","","","{""en"": ""hernia"", ""es"": ""hernia"", ""fr"": ""hernie""}","general","hernia"
"b7c118f6-25cf-4abd-b1f8-b95c8b217dee",1709851645204,"","","","{""en"": ""Purple or red dots under the skin "", ""es"": ""Manchas debajo de la piel en forma de puntos morados o rojos""}","general","purpleorreddots"
"23ece7d3-f5ab-4796-9747-e37dab62789f",1709851645204,"","","","{""en"": ""Lack of tears"", ""es"": ""Falta de lágrimas""}","general","lackoftears"
"32ee6f0a-6b07-4fea-9d04-668e641b5989",1709851645204,"","","","{""en"": ""Rapid breathing "", ""es"": ""Respiración rápida""}","general","rapidbreathing"
"40438ebe-9ca4-4ee4-8b7f-1d8897023b81",1709851645204,"","","","{""en"": ""Dark or pink urine"", ""es"": ""Orina oscura o de color rosado""}","general","darkorpinkurine"
"b46b3942-26d5-45a5-9afc-ad76951d0585",1709851645204,"","","","{""en"": ""Uncontrollable shaking in a part of the body"", ""es"": ""Temblor incontrolable en una parte del cuerpo""}","general","uncontrollableshaking"
"b564005f-999d-49e4-83e8-719afd3e8d09",1709851645204,"","","","{""en"": ""Trouble speaking"", ""es"": ""Problemas para hablar""}","general","troublespeaking"
"87c1eb52-3d78-4820-bdf7-3a52f9fd7128",1709851645204,"","","","{""en"": ""Diarrhea with blood"", ""es"": ""Diarrea con sangre""}","general","diarrheawithblood"
"b320a5f5-1f45-4bc5-8891-4b185fa66238",1709851645204,"","","","{""en"": ""Impotence"", ""es"": ""Impotencia (incapacidad para conseguir o mantener una erección)""}","general","impotence"
"fb5eabd7-1c6f-4f50-b593-05e260df68ae",1709851645204,"","","","{""en"": ""Eye itchiness"", ""es"": ""Picazón en los ojos""}","general","eyeitchiness"
"90d77732-af8b-40f0-b911-13b9b5e0dc82",1709851645204,"","","","{""en"": ""Scabs on the palpebral margin"", ""es"": ""Costras en el margen palpebral""}","general","scabs"
"217d2ce0-3528-400f-be2b-19b099f2753c",1709851645204,"","","","{""en"": ""Pharyngitis"", ""es"": ""Faringitis""}","general","pharyngitis"
"c6636194-a54c-45b1-be08-480243dbb005",1709851645204,"","","","{""en"": ""Tachycardia"", ""es"": ""Taquicardia""}","general","tachycardia"
"7314af12-0f19-45e0-a588-6e5cf821b67b",1709851645204,"","","","{""en"": ""Throat sores"", ""es"": ""Llagas en la garganta""}","general","throatsores"
"bcc8ca5a-7c95-4bcb-aad2-e9f9d0dab793",1709851645204,"","","","{""en"": ""Increased thirst"", ""es"": ""Aumento de sed""}","general","increasedthirst"
"6b36e09a-6f61-4001-8cb7-c61e27af3586",1709851645204,"","","","{""en"": ""Legs cramps"", ""es"": ""Calambres en las piernas""}","general","legscramps"
"0ed0faf5-61c0-4326-8647-ad24acb1cfdf",1709851645204,"","","","{""en"": ""Neck pain"", ""es"": ""Dolor de cuello""}","general","neckpain"
"18b0b2f1-875a-4b6a-89d4-04b5b76900d5",1709851645204,"","","","{""en"": ""Decreasedexdrive"", ""es"": "" Disminución del deseo sexual""}","general","decreasedsexdrive"
"7d307c84-ceb3-4e65-8bfc-83454776cce1",1709851645204,"","","","{""en"": ""Difficultyejaculation"", ""es"": ""Dificultad para la eyaculación""}","general","difficultyejaculation"
"9c76ef2a-8c7f-4901-8d23-70673ef2ae9f",1709851645204,"","","","{""en"": ""Dry skin"", ""es"": ""Piel seca""}","general","dryskin"
"77bce21f-b366-4a7a-9772-f427d69029a1",1709851645204,"","","","{""en"": ""Burning feeling arms"", ""es"": ""Sensación de ardor en los brazos""}","general","burningarms"
"5f287650-fa38-460c-b41c-616dd64a3ff0",1709851645204,"","","","{""en"": ""Increased eye pressure"", ""es"": ""Aumento de la presión ocular""}","general","increasedeyepressure"
